caseNum,date,confidence,species,age,pathogen,numFish,fish,numPositive,prevalence,comments,location,latitude,longitude
C07-78,10/15/07,High,CHIN,adult,,60,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C07-79,10/15/07,High,LMB,wild,,6,TRUE,0,0,,"Lake Natoma, California",38.6840477,-121.1724777
C07-79,10/15/07,High,CC,wild,,1,TRUE,0,0,,"Lake Natoma, California",38.6840477,-121.1724777
C07-79,10/15/07,High,SKR,wild,,1,TRUE,0,0,,"Lake Natoma, California",38.6840477,-121.1724777
C07-79,10/15/07,High,SUN,wild,,4,TRUE,0,0,,"Lake Natoma, California",38.6840477,-121.1724777
C07-80,10/15/07,High,CHIN,adult,IHN,12,TRUE,7,0.583333333,sn Ab type 2/FCS,"Feather River, California",40.25603485,-121.1524277
C07-82,10/24/07,High,CHIN ,adult,,60,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C07-83,10/25/07,High,RT,adult,,60,TRUE,0,0,,"Hot Creek, California",37.70129013,-118.7706528
C07-84,10/30/07,High,GC,NR,,60,TRUE,0,0,,"Imperial Irrigation, California",37.25510025,-119.6175232
C07-85,10/31/07,High,CHIN,adult,,60,TRUE,0,0,FCS,"Iron Gate, California",37.25510025,-119.6175232
C07-86,11/1/07,High,CHIN,adult,,60,TRUE,0,0,FCS,"Trinity River, California",41.184532,-123.706795
C07-87,10/30/07,High,BK,adult,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C07-88,11/2/07,High,CHIN,adult,,3,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C07-89,11/5/07,High,CHIN,adult,,15,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C07-90,11/5/07,High,CHIN,adult,,3,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C07-91,11/8/07,High,CHIN,adult,,5,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C07-92,11/13/07,High,CHIN,adult,,60,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C07-93,11/13/07,High,CHIN,adult,IHN,47,TRUE,9,0.191489362,FCS,"Feather River, California",40.25603485,-121.1524277
C07-94,11/13/07,High,CHIN,adult,,60,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C07-95,11/13/07,High,CHIN,adult,,10,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C07-96,11/19/07,High,CHIN,adult,IHN,15,TRUE,3,0.2,sn Ab type 2/FCS,"Feather River, California",40.25603485,-121.1524277
C07-97,11/19/07,High,CHIN,adult,Paramyxo,60,TRUE,1,0.016666667,FCS,"Nimbus, California",38.62945175,-121.2159576
C07-98,11/26/07,High,COHO,adult,,55,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C07-99,11/27/07,High,COHO,adult,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C07-100,11/26/07,High,BN,adult,CTV,60,TRUE,,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C07-101,11/28/07,High,RT,adult,CTV,60,TRUE,1,0.016666667,,"Hot Creek, California",37.70129013,-118.7706528
C07-102,11/26/07,High,NR,adult,,11,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C07-103,12/3/07,High,CHIN,adult,,55,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C07-104,12/3/07,High,CHIN,adult,IHN,60,TRUE,9,0.15,FCS,"Nimbus, California",38.62945175,-121.2159576
C07-105,12/4/08,High,RT,adult,CTV,60,TRUE,1,0.016666667,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C07-106,12/3/08,High,CHIN,adult,,10,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C07-107,12/10/08,High,CHIN,adult,IHN,60,TRUE,11,0.183333333,FCS,"Nimbus, California",38.62945175,-121.2159576
C07-108,12/10/08,High,RT,yearling,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C07-109,12/11/08,High,RT,0,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C07-110,12/17/08,High,CHIN,adult,IHN,10,TRUE,5,0.5,sn Ab type 2,"Nimbus, California",38.62945175,-121.2159576
C08-001,1/2/08,High,SH,adult,,12,TRUE,,0,,"Feather River, California",40.25603485,-121.1524277
C08-002a,1/2/08,High,RT,adult,,60,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-002b,1/2/08,High,RT,adult,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-002c,1/2/08,High,BK,adult,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-002d,1/2/08,High,BN,adult,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-003,1/7/08,High,SH,adult,,14,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C08-004,1/7/08,High,RT,adult,,60,TRUE,0,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-005,1/9/08,High,SH,adult,IHN,20,TRUE,1,0.05,sn Ab type 2,"Nimbus, California",38.62945175,-121.2159576
C08-006,1/10/08,High,SH,adult,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C08-007,1/14/08,High,SH,adult,,13,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C08-008,1/15/08,High,RT,adult,CTV,60,TRUE,,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-009,1/15/08,High,RT,adult,CTV,60,TRUE,,0,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-010,1/16/08,High,SH,adult,,13,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-011,1/16/08,High,SH,NR,,40,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-012,1/17/08,High,SH,adult,,8,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-013,1/15/08,High,COHO,adult,,17,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-014,1/17/08,High,SH,adult,,30,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-015,1/22/08,High,KOK,fry,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C08-016,1/22/08,High,SH,adult,,26,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C08-017,1/22/08,High,SH,adult,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C08-018a,1/23/08,High,SH,NR,,20,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-018b,1/23/08,High,CHIN,fry,,5,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-019,1/24/08,High,SH,adult,,4,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-020,1/24/08,High,SH,adult,,15,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-021,1/28/08,High,KOK,fry,,60,TRUE,0,0,Stampede,"American River Hatchery, California",37.25510025,-119.6175232
C08-022,1/30/08,High,SH,adult,,15,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-023,1/31/08,High,SH,adult,,24,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-024,1/29/08,High,COHO,adult,,10,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-025,1/31/08,High,SH,adult,,30,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-026,2/5/08,High,SH,yearling,,60,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-027,2/5/08,High,COHO,yearling,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C08-028,2/5/08,High,RT,adult,,60,TRUE,0,0,,"Mount Whitney Fish Hatchery, California",36.57889938,-118.2912979
C08-029,2/11/08,High,CHIN,fry,,60,TRUE,0,0,,"Silverado, California",33.74740982,-117.6385727
C08-030,2/11/08,High,KOK,fry,,60,TRUE,0,0,Montana,"Silverado, California",33.74740982,-117.6385727
C08-031,2/11/08,High,KOK,fry,,60,TRUE,0,0,Stampede,"Silverado, California",33.74740982,-117.6385727
C08-032,2/11/08,High,LT,fry,,60,TRUE,0,0,Wyoming,"Silverado, California",33.74740982,-117.6385727
C08-033,2/11/08,High,RT,fry,,60,TRUE,0,0,,"Silverado, California",33.74740982,-117.6385727
C08-034,2/13/08,High,SH,NR,,60,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C08-035,2/14/08,High,SH,adult,,8,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-036,2/25/08,High,RT,yearling,,60,TRUE,0,0,,"Moccasin Creek, California",37.25510025,-119.6175232
C08-037,2/28/08,High,SH,adult,,1,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-038,2/28/08,High,RT,yearling,,60,TRUE,0,0,,"Darrah Springs Hatchery, California",40.43223953,-121.9827576
C08-039,2/28/08,High,RT,yearling,,60,TRUE,0,0,Pacific Ditch Supply,"Darrah Springs Hatchery, California",40.43223953,-121.9827576
C08-040,3/1/08,High,SH,yearling,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C08-041,3/10/08,High,RT,yearling,,60,TRUE,0,0,,"Fish Springs Trout Hatchery, California",37.0737114,-118.2519379
C08-042,3/13/08,High,SH,adult,,2,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-043,3/17/08,Medium,LMB,fing,,60,TRUE,0,0,import from Taiwan,"Lazy Q Fish Ranch, California",37.25510025,-119.6175232
C08-044,3/19/08,High,SH,yearling,,60,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-045,3/19/08,High,RT,subyearling,,60,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-046,3/19/08,High,CHIN,fry,,2,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C08-047,3/25/08,High,SH,yearling,,60,TRUE,0,0,,"Rowdy Creek, California",41.92432022,-124.1439133
C08-048,3/27/08,High,RT,brood,,60,TRUE,0,0,,"Black Rock Hatchery, California",37.25510025,-119.6175232
C08-049,3/27/08,High,RT,yearling,,60,TRUE,0,0,,"Black Rock Hatchery, California",37.25510025,-119.6175232
C08-050,4/7/08,High,RT,yearling,,60,TRUE,0,0,,"Hot Creek, California",37.70129013,-118.7706528
C08-051,4/18/08,High,RT,adult,,60,TRUE,0,0,ELT,"Eagle Lake, California",40.64317322,-120.7392349
C08-051,4/18/08,High,RT,adult,,60,TRUE,0,0,ELT,"Eagle Lake, California",40.64317322,-120.7392349
C08-052,3/21/08,High,SH,adult,,4,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C08-054,5/29/08,High,CT,adult,CTV,60,TRUE,9,0.15,,"Heenan Lake, California",38.65074158,-119.6596603
C08-055,6/9/08,High,GT,adult,,65,TRUE,0,0,Lower 3,"Cottonwood Basin Lakes, California",37.25510025,-119.6175232
C08-056,6/9/08,High,GT,adult,,60,TRUE,0,0,Lake 4,"Cottonwood Basin Lakes, California",37.25510025,-119.6175232
C08-057,6/24/08,High,RT,adult,,60,TRUE,0,0,,"Mojave River, California",35.04673767,-116.4307632
C08-058,6/24/08,High,CT,yearling,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C08-059,7/7/08,High,RT,0,,60,TRUE,0,0,,"Fillmore Trout Hatchery, California",34.39847183,-118.9133224
C08-061,7/14/08,High,RT,0,,60,TRUE,0,0,ELT,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-062,8/23/08,High,RT,0,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C08-063,9/8/08,High,CHIN,adult,,15,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C08-064,9/11/08,High,CHIN,adult,,15,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C08-065,9/18/08,High,CHIN,adult,,30,TRUE,0,0,SCS,"Trinity River, California",41.184532,-123.706795
C08-066,9/18/08,High,CHIN,adult,,15,TRUE,0,0,SCS,"Feather River, California",40.25603485,-121.1524277
C08-067,9/25/08,High,CHIN,adult,,45,TRUE,0,0,SCS,"Feather River, California",40.25603485,-121.1524277
C08-068,9/29/08,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C08-069,9/30/08,High,RT,brood,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C08-070,10/2/08,High,CP,NR,KHV,10,TRUE,1,0.1,,"Clear Lake, California",39.04084015,-122.8008804
C08-071,10/2/08,High,COHO,brood,,4,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C08-072,10/8/08,High,KOK,adult,,60,TRUE,0,0,,"Little Truckee River, California",39.47129059,-120.1038742
C08-073,10/14/08,High,CHIN,adult,,60,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C08-074,10/15/08,High,CHIN,adult,,60,TRUE,0,0,FCS,"Iron Gate, California",37.25510025,-119.6175232
C08-075,10/22/08,High,KOK,adult,,60,TRUE,0,0,,"Taylor Creek, California",38.93420029,-120.0561676
C08-076,10/24/08,High,CHIN,adult,,40,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C08-077,10/27/08,High,CHIN,adult,,60,TRUE,0,0,Inland program,"Iron Gate, California",37.25510025,-119.6175232
C08-078,10/27/08,High,CHIN,adult,Paramyxo,55,TRUE,1,0.018181818,FCS,"Trinity River, California",41.184532,-123.706795
C08-079,10/28/08,High,COHO,adult,,2,TRUE,0,0,captive coho breeding program,"NMFS/NOAA SW, California",37.25510025,-119.6175232
C08-080,10/27/08,High,GC,NR,,60,TRUE,0,0,,"Imperial Irrigation, California",37.25510025,-119.6175232
C08-081,11/3/08,High,CHIN,adult,,5,TRUE,0,0,FCS,"Trinity River, California",41.184532,-123.706795
C08-082,11/3/08,High,CHIN,adult,,2,FALSE,0,0,,"Merced River, California",37.64046097,-120.4578018
C08-083,11/5/08,High,CHIN,adult,,30,TRUE,0,0,FCS,"Feather River, California",40.25603485,-121.1524277
C08-084,11/6/08,High,CHIN,adult,,40,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-085,11/10/08,High,CHIN,adult,,20,TRUE,0,0,FCS,"Nimbus, California",38.62945175,-121.2159576
C08-086,11/12/08,High,BK,adult,,60,TRUE,0,0,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C08-087,11/12/08,High,BN,adult,CTV,60,TRUE,11,0.183333333,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-088,11/13/08,High,CHIN,NR,,60,TRUE,0,0,FCS,"Iron Gate, California",37.25510025,-119.6175232
C08-089,11/13/08,High,RT,adult,CTV,60,TRUE,4,0.066666667,,"Hot Creek, California",37.70129013,-118.7706528
C08-090,11/13/08,High,RT,adult,CTV,60,TRUE,7,0.116666667,,"Hot Creek, California",37.70129013,-118.7706528
C08-091,11/17/08,High,COHO,adult,,38,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C08-092,11/17/08,High,NR,adult,,4,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C08-093,11/20/08,High,CHIN,adult,,60,TRUE,0,0,FCS,"Nimbus, California",38.62945175,-121.2159576
C08-094,11/24/08,High,BK,NR,,5,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C08-095,11/24/08,High,CHIN,adult,,1,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C08-096,12/2/09,High,RT,adult,CTV,60,TRUE,1,0.016666667,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C08-097,11/24/09,High,COHO,adult,,30,TRUE,0,0,,"Iron Gate, California",37.25510025,-119.6175232
C08-098,12/3/09,High,RT,adult,CTV,60,TRUE,7,0.116666667,,"Crystal Lake Hatchery, California",39.32225037,-120.5701904
C08-099,12/1/09,High,CHIN,adult,,2,TRUE,0,0,,"Merced River, California",37.64046097,-120.4578018
C08-100,12/4/09,High,CHIN,adult,IHN,4,TRUE,1,0.25,,"Nimbus, California",38.62945175,-121.2159576
C08-101,12/8/09,High,CHIN,adult,,1,TRUE,0,0,FCS,"Mokelumne River, California",38.1606369,-121.2084808
C08-102,12/8/09,High,CHIN,adult,IHN,60,TRUE,12,0.2,FCS,"Nimbus, California",38.62945175,-121.2159576
C08-103a,12/11/09,High,COHO,adult,,40,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C08-103b,12/11/09,High,CHIN,adult,,3,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C08-104,12/15/09,High,COHO,adult,,30,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C08-105,12/17/09,High,SH,adult,,4,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-106,12/17/09,High,CHIN,adult,IHN,25,TRUE,5,0.2,FCS,"Nimbus, California",38.62945175,-121.2159576
C08-107,12/23/09,High,SH,adult,,7,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C08-108,12/24/09,High,SH,adult,,11,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C08-109,12/29/09,High,CHIN,adult,,2,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C08-110,12/30/09,High,SH,adult,,7,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-001,1/7/09,High,SH,yearling,,25,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-002,1/6/09,High,RT,adult,CTV,60,TRUE,3,0.05,,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C09-003,1/7/09,High,SH,adult,IHN,28,TRUE,1,0.035714286,,"Nimbus, California",38.62945175,-121.2159576
C09-004,1/6/09,High,SH,yearling,,30,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-005,1/6/09,High,CHIN,adult,IHN,1,TRUE,1,1,,"Mokelumne River, California",38.1606369,-121.2084808
C09-006,1/6/09,High,SH,adult,,15,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-007a,1/7/09,High,BK,NR,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C09-007b,1/7/09,High,BN,NR,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C09-007c,1/7/09,High,RT,NR,,20,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C09-007d,1/7/09,High,RT,adult,CTV,60,TRUE,1,0.016666667,,"American River Hatchery, California",37.25510025,-119.6175232
C09-008,1/14/09,High,RT,adult,CTV,60,TRUE,6,0.1,ELT-H-09,"Mount Shasta Fish Hatchery, California",41.31306839,-122.312561
C09-009,1/13/09,High,SH,adult,,55,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C09-010,1/13/09,High,SH,yearling,,30,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-011,1/13/09,High,SH,adult,,15,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-012,1/14/09,High,SH,yearling,,25,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-013,1/13/09,High,SH,adult,,5,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-014,1/14/09,High,SH,adult,IHN,30,TRUE,4,0.133333333,,"Nimbus, California",38.62945175,-121.2159576
C09-015,1/20/09,High,SH,adult,,5,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C09-016,1/20/09,High,SH,adult,,4,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-017,1/21/09,High,SH,yearling,,60,TRUE,0,0,San Lorenzo River,"Big Creek Hatchery, California",37.25510025,-119.6175232
C09-018,1/27/09,High,SH,adult,,12,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-019,1/27/09,High,KOK,fry,,60,TRUE,0,0,,"American River Hatchery, California",37.25510025,-119.6175232
C09-020,1/27/09,High,SH,yearling,,60,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C09-021,1/28/09,High,SH,adult,,6,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-022,1/28/09,High,SH,yearling,,10,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-023,2/3/09,High,SH,adult,,12,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-024,2/4/09,High,KOK,fry,,60,TRUE,0,0,,"San Joaquin , California",36.74862289,-120.5013504
C09-025,2/4/09,High,SH,adult,,5,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-026,2/5/09,High,COHO,adult,,1,TRUE,0,0,PR880,"Monterey Bay, California",36.78715134,-121.9718475
C09-027,2/10/09,High,SH,adult,,11,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-028,2/10/09,High,SH,yearling,,60,TRUE,0,0,,"Rowdy Creek, California",41.92432022,-124.1439133
C09-029,2/10/09,High,SH,adult,,2,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C09-030,2/10/09,High,SH,adult,,2,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-031,2/12/09,High,COHO,adult,,1,TRUE,0,0,PR0877,"Monterey Bay, California",36.78715134,-121.9718475
C09-032,2/17/09,High,SH,adult,,4,TRUE,0,0,,"Feather River, California",40.25603485,-121.1524277
C09-033,2/18/09,High,SH,adult,,9,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-034,2/19/09,High,SH,adult,,40,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C09-035,2/24/09,High,SH,adult,,32,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C09-036,2/25/09,High,SH,adult,,6,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-037,2/25/09,High,RT,adult,,60,TRUE,0,0,,"Black Rock Hatchery, California",37.25510025,-119.6175232
C09-038,2/26/09,High,COHO,adult,,2,TRUE,0,0,PR0882; PR0876,"Monterey Bay, California",36.78715134,-121.9718475
C09-039,3/4/09,High,CHIN,fry,,60,TRUE,0,0,Irongate,"Silverado, California",33.74740982,-117.6385727
C09-040,3/4/09,High,CHIN,fry,,60,TRUE,0,0,Nimbus,"Silverado, California",33.74740982,-117.6385727
C09-041,3/4/09,High,KOK,fry,,60,TRUE,0,0,Taylor Creek,"Silverado, California",33.74740982,-117.6385727
C09-042,3/4/09,High,LT,fry,,60,TRUE,0,0,Wyoming,"Silverado, California",33.74740982,-117.6385727
C09-043,3/3/09,High,SH,NR,,60,TRUE,0,0,,"Mad River, California",40.45228958,-123.5088425
C09-044,3/4/09,High,SH,adult,,5,TRUE,0,0,,"Nimbus, California",38.62945175,-121.2159576
C09-045,3/3/09,High,SH,adult,,2,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-046,3/2/09,High,COHO,adult,,1,TRUE,0,0,,"Monterey Bay, California",36.78715134,-121.9718475
C09-047,3/10/09,High,SH,adult,,3,TRUE,0,0,,"Mokelumne River, California",38.1606369,-121.2084808
C09-048,3/9/09,High,SH,adult,,1,TRUE,0,0,Wild San Lorenzo R P3302,"Monterey Bay, California",36.78715134,-121.9718475
C09-049,3/12/09,High,SH,adult,,20,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C09-050,3/13/09,High,COHO,yearling,,25,TRUE,0,0,March release,"Trinity River, California",41.184532,-123.706795
C09-051,3/12/09,High,SH,adult,,1,TRUE,0,0,Wild San Lorenzo R P3301,"Monterey Bay, California",36.78715134,-121.9718475
C09-052,3/17/09,High,SH,yearling,,60,TRUE,0,0,,"Warm Springs , California",37.48048019,-121.9169006
C09-053,3/17/09,High,SH,yearling,,60,TRUE,0,0,,"Trinity River, California",41.184532,-123.706795
C09-054,3/23/09,High,SH,adult,,2,TRUE,0,0,Wild San Lorenzo/Wild Scott Crk P3306/PY02679,"Monterey Bay, California",36.78715134,-121.9718475
C09-055,3/26/09,High,SH,adult,,2,TRUE,0,0,Wild San Lorenzo R P3304/P3307,"Monterey Bay, California",36.78715134,-121.9718475
C09-056,3/30/09,High,NR,adult,,60,TRUE,0,0,,"Eagle Lake, California",40.64317322,-120.7392349
C09-057,4/2/09,High,SH,adult,,1,TRUE,0,0,Wild San Lorenzo R P3308,"Monterey Bay, California",36.78715134,-121.9718475
